FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),_AbsError_Length (cm),_SelectionMode
fish11,13.0,6171,308.55,20.0,20.0,25.510333109361884,21.031421590704912,1.2,401.9719378081152,78.93650341921324,8141,104,421.4586998560587,252.09437808429928,836.3730779403579,26.712832980685764,1.2024998713238801,within
fish11,13.0,6174,308.7,20.0,20.0,25.510333109361884,21.031421590704912,0.9333333333333332,398.88130451270376,78.51341108790422,8201,96,421.5123002563288,252.09274722760517,837.6250474839339,26.712832980685764,1.2024998713238801,within
fish11,13.0,6176,308.8,20.0,20.0,25.899803934586544,19.66827370241861,6.266666666666667,384.8312476298824,76.86537177944746,8089,569,421.302104925537,252.1046903686417,835.1867952941786,26.712832980685764,0.8130290460992207,within
fish11,13.0,6179,308.95,20.0,20.0,25.89980987743971,19.668276673845195,63.86666666666667,381.6268486916951,76.58483700457742,8023,4970,409.261340738857,250.3408820401404,820.0622227789974,26.712832980685764,0.8130231032460529,within
fish11,13.0,6181,309.05,20.0,20.0,25.899803934586544,19.66827370241861,63.86666666666667,379.84452028820624,76.253715502827,7967,4608,409.2165842013889,250.57565092705624,819.1322351284451,26.712832980685764,0.8130290460992207,within
fish11,13.0,6185,309.25,20.0,20.0,25.89980987743971,19.668276673845195,63.86666666666667,342.90860826697,73.98193935082965,7688,4970,409.1672147307031,250.40212539646373,813.3293401271668,26.712832980685764,0.8130231032460529,within
fish11,13.0,6197,309.85,20.0,20.0,27.847164003563,15.96830383421095,60.53333333333333,333.9780053090633,73.7199384082065,7491,217,430.8925527931307,247.317672417948,828.0302252110787,26.712832980685764,1.1343310228772374,within
fish11,13.0,6198,309.9,20.0,20.0,27.847164003563,15.96830383421095,60.53333333333333,329.88244216913154,73.30469900021663,7484,217,429.9847270540967,249.0707941282484,828.7355211823451,26.712832980685764,1.1343310228772374,within
fish11,13.0,6201,310.05,20.0,20.0,27.847164003563,15.96830383421095,60.53333333333333,327.9673871824042,73.10059066351604,7475,217,428.2325486001852,243.85110011783172,821.5836487180169,26.712832980685764,1.1343310228772374,within
fish11,13.0,6203,310.15,20.0,20.0,27.847164003563,15.96830383421095,60.53333333333333,326.260902540766,73.04992999918511,7391,217,427.8983257798748,243.75508449283177,819.4734102727066,26.712832980685764,1.1343310228772374,within
